"","Stop_ID","Stop_Name"
"6897",21923,"Frankford Av & Megargee St - FS"
"6898",21924,"Frankford Av & Pennypack Av - FS"
"6899",21925,"Frankford Av & Kendrick St"
"6900",21927,"Frankford Av & Blakiston St"
"6901",21928,"Frankford Av & Ashburner St"
"6902",21929,"Frankford Av & Solly Av"
"6903",21930,"Frankford Av & Stanwood St - FS"
"6904",21931,"Frankford Av & Welsh Rd"
"6905",21932,"Frankford Av & Decatur St"
"6906",21933,"Frankford Av & Hartel Av"
"6907",21934,"Frankford Av & Sheffield Av"
"6908",21936,"Frankford Av & Shelmire St - FS"
"6909",21937,"Frankford Av & Bleigh Av"
"6910",21939,"Frankford Av & Tyson Av - FS"
"6911",21940,"Frankford Av & Longshore Av - FS"
"6912",21941,"Frankford Transportation Center - Rt 66"
"6913",21942,"Frankford Av & Cheltenham Av"
"6914",21943,"Frankford Av & Ellie Dr"
"6915",21944,"Roosevelt Blvd & Bennett Rd"
"6916",21945,"Roosevelt Blvd & Plaza Dr - FS"
"6917",21946,"Roosevelt Blvd & Haldeman Av - MBFS"
"6918",21947,"Roosevelt Blvd & Tomlinson Rd - FS"
"6919",21948,"Roosevelt Blvd & Greymont St"
"6920",21949,"Roosevelt Blvd & Red Lion Rd"
"6921",21950,"York St & Almond St"
"6922",21951,"Prudential Rd & Gibraltar Rd"
"6923",21952,"Township Line Rd & Breyer Dr"
"6924",21953,"Chelten Av & Wayne Av"
"6925",21954,"Chelten Av & Greene St"
"6926",21955,"Cheltenham Av & Roumfort Rd"
"6927",21956,"Bustleton Av & Magee St"
"6928",21957,"Ridge Av & Scotts Ln - MBNS"
"6929",21959,"3rd St & Girard Av"
"6930",21960,"Orthodox St & Torresdale Av - FS"
"6931",21961,"Frankford Transportation Center - Rt 24"
"6932",21962,"Frankford Transportation Center - Rts 14 & MFO"
"6933",21964,"Erie Av & 10th St"
"6934",21965,"Frankford Transportation Center - Rt R"
"6935",21966,"Frankford Transportation Center - Rt 67"
"6936",21967,"Frankford Transportation Center - Rt 19"
"6937",21968,"Frankford Transportation Center - Rt 73"
"6938",21969,"Frankford Transportation Center - Rt 84"
"6939",21970,"Frankford Transportation Center - Rt 25"
"6940",21971,"Frankford Transportation Center - Rt 3"
"6941",21972,"Frankford Transportation Center - Rt 5"
"6942",21977,"Old Lancaster Rd & Edgehill Rd"
"6943",21978,"Old Lancaster Rd & Latches Ln"
"6944",21979,"Old Lancaster Rd & Highland Av"
"6945",21980,"Old Lancaster Rd & Gramercy Rd"
"6946",21982,"Montgomery Av & Winding Way"
"6947",21983,"Montgomery Av & Winding Way"
"6948",21985,"Haverford Av & Shirley Rd"
"6949",21987,"Haverford Av & Iona Av"
"6950",21988,"Haverford Av & Narberth Av"
"6951",21989,"Essex Av & Windsor Av"
"6952",21990,"Essex Av & Woodbine Av"
"6953",21992,"Essex Av & Sabine Av"
"6954",21993,"Essex Av & Montgomery  Av"
"6955",21995,"Montgomery Av & Hansell Rd"
"6956",21996,"Montgomery Av & Gypsy Rd"
"6957",21997,"Montgomery Av & Cherry Ln"
"6958",21998,"Montgomery Av & Wister Rd"
"6959",21999,"Montgomery Av & Owen Rd - FS"
"6960",22000,"Montgomery Av & Church Rd - FS"
"6961",22002,"Parkside Av & Belmont Av"
"6962",22003,"Belmont Av & Viola St"
"6963",22005,"Belmont Av & Wyalusing Av"
"6964",22006,"Belmont Av & Westminster Av"
"6965",22007,"Lancaster Av & Belmont Av - FS"
"6966",22008,"Spring Garden St & 39th St"
"6967",22009,"Spring Garden St & 38th St"
"6968",22010,"Spring Garden St & 37th St"
"6969",22011,"Spring Garden St & 34th St"
"6970",22012,"Spring Garden St & 32nd St"
"6971",22013,"Spring Garden St & 31st St"
"6972",22014,"Spring Garden St & Art Museum"
"6973",22015,"Spring Garden St & Pennsylvania - FS"
"6974",22016,"Spring Garden St & 21st St"
"6975",22017,"Spring Garden St & 20th St"
"6976",22018,"Spring Garden St & 18th St"
"6977",22019,"Spring Garden St & 19th St"
"6978",22020,"Spring Garden St & 17th St"
"6979",22021,"Spring Garden St & 16th St"
"6980",22022,"Spring Garden St & 15th St"
"6981",22023,"Spring Garden St & 13th St"
"6982",22024,"Spring Garden St & 12th St"
"6983",22025,"Spring Garden St & 7 th St"
"6984",22026,"Spring Garden St & 6th St"
"6985",22027,"Spring Garden St & 5th St"
"6986",22028,"Spring Garden St & 4th St"
"6987",22029,"Spring Garden St & 3rd St"
"6988",22030,"Spring Garden St & 2nd St - MBFS"
"6989",22033,"Aramingo Av & York St - FS"
"6990",22034,"Delaware Av & Shackamaxon St"
"6991",22035,"Spring Garden St & Front St - MBFS"
"6992",22036,"Spring Garden St & 3rd St"
"6993",22037,"Spring Garden St & 4th St"
"6994",22038,"Spring Garden St & 5th St"
"6995",22039,"Spring Garden St & 6th St"
"6996",22040,"Spring Garden St & 7th St"
"6997",22041,"Spring Garden St & 8th St"
"6998",22042,"Spring Garden St & 9th St"
"6999",22043,"Spring Garden St & 10th St"
"7000",22044,"Spring Garden St & 11th St"
"7001",22045,"Spring Garden St & 12th St"
"7002",22046,"Spring Garden St & 13th St"
"7003",22048,"Spring Garden St & 15th St"
"7004",22049,"Spring Garden St & 16th St"
"7005",22050,"Windrim Av & Germantown Av"
"7006",22051,"Spring Garden St & 18th St"
"7007",22052,"Spring Garden St & 19th St"
"7008",22053,"Spring Garden St & 20th St"
"7009",22054,"Spring Garden St & 21st St"
"7010",22055,"Spring Garden St & 23rd St"
"7011",22056,"Wingohocking St & Uber St"
"7012",22057,"Wingohocking St & 19th St"
"7013",22058,"Wingohocking St & 18th St"
"7014",22059,"Wingohocking St & 17th St"
"7015",22060,"Wingohocking St & 16th St"
"7016",22061,"Wingohocking St & 15th St"
"7017",22062,"15th St & Courtland St"
"7018",22063,"15th St & Belfield Av"
"7019",22064,"Wyoming Av & Old York Rd"
"7020",22065,"Wyoming Av & 13th St"
"7021",22066,"Wyoming Av & 12th St"
"7022",22067,"Wyoming Av & 11th St"
"7023",22068,"Wyoming Av & 10th St"
"7024",22069,"Wyoming Av & 9th St"
"7025",22071,"Wyoming Av & Roosevelt Blvd"
"7026",22073,"Wyoming Av & Fairhill St"
"7027",22074,"Wyoming Av & 3rd St"
"7028",22075,"Wyoming Av & 2nd St"
"7029",22076,"Haverford Av & 32nd St"
"7030",22077,"Wyoming Av & Mascher St"
"7031",22078,"Wyoming Av & Front St"
"7032",22079,"Haverford Av & 34th St"
"7033",22080,"Wyoming Av & A St"
"7034",22081,"Wyoming Av & B St"
"7035",22082,"Wyoming Av & C St"
"7036",22083,"Wyoming Av & D St"
"7037",22084,"Wyoming Av & Whitaker Av"
"7038",22085,"Wyoming Av & Weymouth St"
"7039",22086,"Wyoming Av & G St"
"7040",22087,"Wyoming Av & H St"
"7041",22088,"Haverford Av & 35th St"
"7042",22089,"Haverford Av & 36th St"
"7043",22090,"Haverford Av & 37th St"
"7044",22091,"Haverford Av & 38th St"
"7045",22093,"Haverford Av & 39th St"
"7046",22094,"Wyoming Av & Ramona Av"
"7047",22095,"Haverford Av & Lancaster Av"
"7048",22096,"Castor Av & Orthodox Av - MBNS"
"7049",22097,"Orthodox St & Adams Av"
"7050",22098,"Belmont Av & Westminster Av"
"7051",22099,"Belmont Av & Wyalusing Av"
"7052",22100,"Belmont Av & Thompson St"
"7053",22102,"Belmont Av & Leidy St"
"7054",22103,"Parkside Av & Belmont Av - FS"
"7055",22104,"Marshall Rd & Gilpin Rd"
"7056",22105,"Marshall Rd & Rocklyn Rd"
"7057",22106,"Marshall Rd & Millbank Rd - FS"
"7058",22107,"Marshall Rd & Kent Rd"
"7059",22108,"Marshall Rd & Church Rd"
"7060",22109,"Spruce St & Cobbs Creek - FS"
"7061",22110,"Spruce St & 61st St"
"7062",22111,"Spruce St & 59th St"
"7063",22112,"Spruce St & 58th St"
"7064",22113,"Spruce St & 57th St"
"7065",22114,"Spruce St & 56th St"
"7066",22115,"Spruce St & 55th St"
"7067",22116,"Spruce St & 54th St"
"7068",22117,"Spruce St & 53rd St"
"7069",22118,"Spruce St & 51st St"
"7070",22119,"Spruce St & 50th St"
"7071",22120,"Spruce St & 49th St"
"7072",22121,"Spruce St & 48th St"
"7073",22122,"Spruce St & 47th St"
"7074",22123,"Spruce St & 45th St"
"7075",22124,"Spruce St & 44th St"
"7076",22125,"Spruce St & 43rd St"
"7077",22126,"Spruce St & 42nd St"
"7078",22127,"Spruce St & 41st St"
"7079",22128,"Spruce St & 39th St"
"7080",22129,"Spruce St & 38th St"
"7081",22130,"Castor Av & Orthodox St - MBNS"
"7082",22131,"Marshall Rd & Long Ln - MBNS"
"7083",22132,"Marshall Rd & Grace Rd"
"7084",22133,"Wyoming Av & Ramona Av - MBNS"
"7085",22134,"Wyoming Av & Ramona Av"
"7086",22135,"Marshall Rd & 69th Blvd"
"7087",22136,"Spruce St & 62nd St"
"7088",22137,"38th Parellel Pl & Dock St - FS"
"7089",22139,"Spruce St & 4th St"
"7090",22140,"Spruce St & 5th St"
"7091",22142,"Wyoming Av & H St"
"7092",22143,"Spruce St & 39th St"
"7093",22144,"Wyoming Av & G St"
"7094",22145,"Wyoming Av & Weymouth St"
"7095",22146,"Wyoming Av & Whitaker Av"
"7096",22147,"Spruce St & 41st St"
"7097",22148,"Wyoming Av & D St"
"7098",22149,"Wyoming Av & C St"
"7099",22150,"Wyoming Av & B St"
"7100",22151,"Spruce St & 42nd St"
"7101",22152,"Wyoming Av & A St"
"7102",22153,"Wyoming Av & Front St"
"7103",22154,"Spruce St & 43rd St"
"7104",22155,"Wyoming Av & Rising Sun Av"
"7105",22156,"Spruce St & 44th St"
"7106",22157,"Wyoming Av & 2nd St"
"7107",22158,"Spruce St & 45th St"
"7108",22159,"Wyoming Av & 3rd St"
"7109",22160,"Spruce St & 46th St"
"7110",22161,"Spruce St & 51st St"
"7111",22162,"5th St & Roosevelt Blvd"
"7112",22163,"Spruce St & 53rd St"
"7113",22165,"Spruce St & 54th St"
"7114",22166,"Spruce St & 55th St"
"7115",22167,"Spruce St & 56th St"
"7116",22168,"Spruce St & 57th St"
"7117",22169,"Spruce St & 58th St"
"7118",22170,"Spruce St & 59th St"
"7119",22171,"Spruce St & 61st St"
"7120",22172,"Spruce St & 62nd St"
"7121",22173,"Wyoming Av & 7th St - FS"
"7122",22174,"Wyoming Av & 9th St"
"7123",22175,"Spruce St & 63rd St"
"7124",22176,"Wyoming Av & 10th St"
"7125",22177,"Wyoming Av & 11th St"
"7126",22178,"Wyoming Av & 12th St"
"7127",22179,"Wyoming Av & 13th St"
"7128",22180,"Marshall Rd & Church Ln"
"7129",22181,"Marshall Rd & Harrison Av"
"7130",22182,"Marshall Rd & Rocklyn Rd"
"7131",22183,"Marshall Rd & 69th St"
"7132",22184,"Marshall Rd & Millbank Rd - FS"
"7133",22185,"Wyoming Av & Old York Rd"
"7134",22186,"Marshall Rd & Grace Rd - FS"
"7135",22187,"Marshall Rd & Long Ln - FS"
"7136",22190,"Spruce St & 47th St"
"7137",22191,"Spruce St & 48th St"
"7138",22192,"Spruce St & 49th St"
"7139",22193,"Spruce St & 50th St"
"7140",22194,"Wyoming Av & Broad St - FS"
"7141",22195,"Wyoming Av & 15th St"
"7142",22196,"Wyoming Av & 16th St"
"7143",22197,"16th St & Courtland St"
"7144",22198,"Courtland St & 17th St"
"7145",22199,"Courtland St & 18th St"
"7146",22201,"Courtland St & 19th St"
"7147",22202,"Windrum Av & 20th St - MBNS"
"7148",22203,"Windrum Av & Germantown Av"
"7149",22206,"Belmont Av & Monument Rd - 1 MBNS"
"7150",22207,"Belmont Av & Conshohocken Av"
"7151",22208,"Belmont Av & Monument Rd"
"7152",22210,"Parkside Av & 49th St"
"7153",22211,"Parkside Av & Wynnefield Av"
"7154",22212,"Wynnefield Av & Monument Rd"
"7155",22213,"Wynnefield Av & 50th St"
"7156",22214,"Wynnefield Av & Bryn Mawr Av"
"7157",22215,"Wynnefield Av & 52nd St"
"7158",22216,"Wynnefield Av & 54th St"
"7159",22217,"54th St & Montgomery Av"
"7160",22218,"Jefferson St & 52nd St"
"7161",22219,"Parkside Av & 42nd St"
"7162",22220,"Parkside Av & 41st St"
"7163",22221,"40th St & Poplar St"
"7164",22223,"40th St & Ogden St"
"7165",22224,"40th St & Parrish St"
"7166",22225,"40th St & Brown St"
"7167",22226,"40th St & Aspen St"
"7168",22227,"40th St & Fairmount Av"
"7169",22228,"40th St & Lancaster Av"
"7170",22230,"40th St & Locust St"
"7171",22232,"Spruce St & 36th St"
"7172",22233,"Spruce St & 34th St"
"7173",22234,"23rd St & Walnut St"
"7174",22235,"23rd St & Locust St"
"7175",22236,"23rd St & Pine St"
"7176",22237,"23rd St & Lombard St"
"7177",22238,"23rd St & South St"
"7178",22239,"South St & 21st St"
"7179",22240,"South St & 20th St"
"7180",22241,"South St & 19th St"
"7181",22242,"South St & 18th St"
"7182",22243,"South St & 17th St"
"7183",22244,"South St & 16th St"
"7184",22245,"South St & 15th St"
"7185",22246,"South St & 13th St"
"7186",22247,"South St & 12th St"
"7187",22248,"South St & 11th St"
"7188",22249,"South St & 10th St"
"7189",22250,"South St & 9th St"
"7190",22251,"South St & 8th St"
"7191",22252,"South St & 7th St"
"7192",22253,"South St & 6th St"
"7193",22254,"South St & 5th St"
"7194",22255,"South St & 4th St"
"7195",22256,"South St & 3rd St"
"7196",22257,"South St & 2nd St"
"7197",22258,"Lombard St & 3rd St"
"7198",22259,"Lombard St & 4th St"
"7199",22260,"Lombard St & 5th St"
"7200",22261,"Lombard St & 6th St"
"7201",22262,"Lombard St & 7th St"
"7202",22263,"Lombard St & 8th St"
"7203",22264,"Lombard St & 9th St"
"7204",22265,"Lombard St & 10th St"
"7205",22266,"Lombard St & 11th St"
"7206",22267,"Lombard St & 12th St"
"7207",22268,"Lombard St & 13th St"
"7208",22269,"Lombard St & 15th St"
"7209",22270,"Lombard St & 16th St"
"7210",22271,"Lombard St & 17th St"
"7211",22272,"Lombard St & 18th St"
"7212",22273,"Lombard St & 19th St"
"7213",22274,"Lombard St & 20th St"
"7214",22275,"Lombard St & 21st St"
"7215",22277,"22nd St & Pine St"
"7216",22278,"22nd St & Spruce St"
"7217",22279,"22nd St & Locust St"
"7218",22284,"38th St & Walnut St"
"7219",22285,"38th St & Chestnut St"
"7220",22287,"41st St & Olive St"
"7221",22288,"41st St & Brown St"
"7222",22289,"41st St & Parrish St"
"7223",22290,"Jefferson St & 53rd St"
"7224",22291,"Wynnefield Av & 52nd St"
"7225",22292,"Wynnefield Av & Bryn Mawr Av"
"7226",22293,"Wynnefield Av & 50th St"
"7227",22294,"Wynnefield Av & Parkside Av"
"7228",22296,"Parkside Av & 49th St"
"7229",22297,"41st St & Poplar St"
"7230",22298,"41st St & Girard Av"
"7231",22302,"Presidential & City Line Av - FS"
"7232",22304,"Conshohocken Av & E Country Club -"
"7233",22305,"Conshohocken Av & E Cntry Club MBFS"
"7234",22306,"Conshohocken Av & W Cntry Club - 1 MBNS"
"7235",22307,"Conshohocken Av & W Country Club"
"7236",22309,"Cranston Rd & Conshohocken - FS"
"7237",22310,"Cranston Rd & Lankenau Av"
"7238",22311,"Ford Rd & Cranston Rd - FS"
"7239",22312,"Ford Rd & Cranstaton Rd - MBFS"
"7240",22313,"Ford Rd & Balwynne Park Rd - FS"
"7241",22314,"Ford Rd & Monument Rd"
"7242",22315,"Belmont Av & Sherwood Rd"
"7243",22316,"Belmont Av & Sherwood Rd - MBFS"
"7244",22317,"Belmont Av & Parkside Av"
"7245",22318,"Belmont Av & Fairmount Park Dr"
"7246",22319,"Belmont Av & S Georges Hill Dr"
"7247",22320,"Belmont Av & Lansdowne Dr"
"7248",22321,"Belmont Av & S Concourse Dr"
"7249",22322,"Mantua Av & 35th St"
"7250",22323,"34th St & Wallace St"
"7251",22324,"34th St & Haverford Av"
"7252",22325,"Ben Franklin Pkwy & 22nd St"
"7253",22326,"Ben Franklin Pkwy & 21st St"
"7254",22327,"Ben Franklin Pkwy & 20th St"
"7255",22328,"20th St & Race St"
"7256",22329,"20th St & Arch St"
"7257",22330,"Brown St & Union St"
"7258",22331,"Brown St & 39th St"
"7259",22332,"Brown St & 38th St"
"7260",22333,"Brown St & 37th St"
"7261",22334,"Mantua av & 36th St"
"7262",22335,"Bustleton Av & Cheltenham Av - FS"
"7263",22336,"Bustleton Av & Van Kirk St"
"7264",22337,"Bustleton Av & Benner St"
"7265",22338,"Devereux Av & Leonard St"
"7266",22339,"Devereux Av & Farnsworth St"
"7267",22340,"Devereux Av & Revere St"
"7268",22341,"Devereux Av & Brous Av"
"7269",22342,"Battersby St & Levick St"
"7270",22343,"Battersby St & Hellerman St"
"7271",22344,"Battersby St & Magee St"
"7272",22345,"Hawthorne St & Unruh Av"
"7273",22346,"Hawthorne St & Knorr St"
"7274",22347,"Hawthorne St & Longshore Av"
"7275",22348,"Hawthorne St & Tyson Av"
"7276",22349,"Hawthorne St & Princeton Av"
"7277",22350,"Hawthorne St & Saint Vincent St"
"7278",22351,"Rowland Av & Teesdale St"
"7279",22352,"Cottman Av & Sackett St"
"7280",22353,"Rowland Av & Ryan Av"
"7281",22354,"Rowland Av & Aldine St"
"7282",22355,"Rowland Av & Vista St"
"7283",22356,"Rowland Av & Oakmont St"
"7284",22357,"Rowland Av & Sheffield St"
"7285",22358,"Rowland Av & Lansing St"
"7286",22359,"Rowland Av & Ashville St"
"7287",22360,"Rowland Av & Rhawn St"
"7288",22361,"Rowland Av & Fuller St"
"7289",22362,"Rowland Av & Welsh Rd"
"7290",22363,"Welsh Rd & Winchester Av"
"7291",22364,"Welsh Rd & Wilson St"
"7292",22365,"Welsh Rd & Colfax St"
"7293",22366,"Holme Av & Arthur St"
"7294",22367,"Holme Av & Longford St - FS"
"7295",22368,"Welsh Rd & Old Ashton Rd - FS"
"7296",22369,"Welsh Rd & Tolbut St"
"7297",22370,"Welsh Rd & Michael Rd"
"7298",22371,"Welsh Rd & Shipley Rd"
"7299",22372,"Welsh Rd & Willits Rd"
"7300",22373,"Willits Rd & Dewees St"
"7301",22374,"Welsh Rd & Blue Grass Rd"
"7302",22375,"Welsh Rd & Leonard St"
"7303",22376,"Welsh Rd & Nester St"
"7304",22377,"Welsh Rd & Old Newtown Rd"
"7305",22379,"Welsh Rd & Bustleton Av"
"7306",22380,"Bustleton Av & Scotchbrook Dr"
"7307",22381,"Scotchbrook Dr & Banes St"
"7308",22382,"Welsh Rd & Grant Av"
"7309",22384,"Grant Av & Northeast Av"
"7310",22385,"Welsh Rd & Rising Sun Av"
"7311",22386,"Allegheny Av & 35th St"
"7312",22387,"Alburger Av & Welsh Rd - MBFS"
"7313",22388,"Alburger Av & Verree Rd"
"7314",22389,"Alburger Av & Spring View Rd"
"7315",22390,"Alburger Av & Darlington Rd"
"7316",22392,"Darlington Rd & Strafford Dr"
"7317",22394,"Welsh Rd & Laramie Rd"
"7318",22395,"Pine Rd & Welsh Rd - FS"
"7319",22396,"Moreland Rd & Pine Rd - FS"
"7320",22397,"Hunting Park Av & Westmoreland St"
"7321",22398,"Moreland Rd & Winthrop Rd"
"7322",22399,"Moreland Rd & Heritage Rd - FS"
"7323",22400,"Hunting Park Av & Stokely St"
"7324",22401,"Hunting Park Av & 24th St"
"7325",22402,"Huntingdon Pk & Meadowbrook Dr"
"7326",22403,"Hunting Park Av & 20th St"
"7327",22404,"Hunting Park Av & Germantown Av"
"7328",22405,"Hunting Park Av & Broad St"
"7329",22406,"Roosevelt Blvd & 9th St"
"7330",22407,"Roosevelt Blvd & Mascher St"
"7331",22408,"Roosevelt Blvd & Rising Sun - FS"
"7332",22409,"Roosevelt Blvd & C St - FS"
"7333",22410,"Huntingdon Pk & Meadowbrook Dr"
"7334",22411,"Moreland Rd & Heritage Rd"
"7335",22412,"Moreland Rd & Foothill Dr"
"7336",22413,"Moreland Rd & Pine Rd"
"7337",22414,"Pine Rd & Welsh Rd"
"7338",22415,"Welsh Rd & Laramie Rd"
"7339",22416,"Darlington Rd & Strafford Rd"
"7340",22417,"Darlington Rd & Flagstaff Rd"
"7341",22418,"Darlington Rd & Alexis Ln"
"7342",22419,"Darlington Rd & Alburger Av"
"7343",22420,"Alburger Av & Springview Rd"
"7344",22421,"Alburger Av & Verree Rd"
"7345",22422,"Alburger Av & Verree Rd - MBFS"
"7346",22423,"Alburger Av & Welsh Rd"
"7347",22424,"Welsh Rd & Rising Sun Av"
"7348",22425,"Welsh Rd & Grant Av"
"7349",22426,"Grant Av & Krewstown Rd"
"7350",22427,"Banes St & Scotchbrook Dr"
"7351",22429,"Welsh Rd & Old Newtown Rd"
"7352",22430,"Welsh Rd & Nestor St"
"7353",22431,"Welsh Rd & Roosevelt Blvd - FS"
"7354",22432,"Welsh Rd & Leonard St"
"7355",22433,"Welsh Rd & Blue Grass Rd"
"7356",22434,"Welsh Rd & Dewees St"
"7357",22435,"Willits Rd & Welsh Rd"
"7358",22436,"Welsh Rd & Manchester St - FS"
"7359",22437,"Welsh Rd & Michael Rd"
"7360",22438,"Welsh Rd & Tolbut St"
"7361",22439,"Welsh Rd & Axe Factory Rd"
"7362",22440,"Holme Av & Willits Rd & - FS"
"7363",22441,"Holme Av & Holme Cir"
"7364",22442,"Welsh Rd & Colfax St"
"7365",22443,"Welsh Rd & Wilson St"
"7366",22444,"Welsh Rd & Winchester Av"
"7367",22445,"Welsh Rd & Cresco Av"
"7368",22447,"Rhawn St & Rowland St"
"7369",22448,"Rowland Av & Ashville St"
"7370",22449,"Rowland Av & Lansing St"
"7371",22450,"Rowland Av & Sheffield Av"
"7372",22451,"Rowland Av & Oakmont St"
"7373",22452,"Rowland Av & Vista St"
"7374",22453,"Cottman Av & Rowland Av - FS"
"7375",22454,"Cottman Av & Sackett St"
"7376",22455,"Hawthorne St & Saint Vincent St"
"7377",22456,"Hawthorne St & Princeton Av"
"7378",22457,"Hawthorne St & Tyson Av"
"7379",22458,"Hawthorne St & Longshore Av"
"7380",22459,"Hawthorne St & Knorr St"
"7381",22460,"Hawthorne St & Unruh Av"
"7382",22461,"Battersby St & MaGee Av - FS"
"7383",22462,"Battersby St & Hellerman St"
"7384",22463,"Battersby St & Levick St"
"7385",22464,"Battersby St & Harbison Av"
"7386",22465,"Devereaux Av & Brous Av"
"7387",22466,"Devereaux Av & Farnsworth St"
"7388",22467,"Devereaux Av & Leonard St"
"7389",22468,"Bustleton Av & Benner St"
"7390",22469,"Bustleton Av & Van Kirk St"
"7391",22470,"Bustleton Av & Cheltenham Av"
"7392",22471,"Devereaux Av & Revere St"
"7393",22472,"Bridge St & Harbison Av"
"7394",22473,"Bridge St & Eadom St - FS"
"7395",22474,"Roosevelt Blvd & Bridge St"
"7396",22475,"Roosevelt Blvd & Sanger St"
"7397",22477,"Roosevelt Blvd & Cheltenham Av - FS"
"7398",22478,"Roosevelt Blvd & Van Kirk St"
"7399",22479,"Roosevelt Blvd & Devereaux St"
"7400",22480,"Roosevelt Blvd & Robbins Av"
"7401",22481,"Roosevelt Blvd & Levick St"
"7402",22482,"Roosevelt Blvd & Hellerman St"
"7403",22483,"Roosevelt Blvd & Magee Av"
"7404",22484,"Roosevelt Blvd & Unruh Av"
"7405",22486,"Roosevelt Blvd & Longshore Av"
"7406",22487,"Roosevelt Blvd & Tyson Av"
"7407",22488,"Roosevelt Blvd & Friendship St"
"7408",22490,"Roosevelt Blvd & Guilford St"
"7409",22491,"Roosevelt Blvd & Revere St - MBNS"
"7410",22492,"Tacony St & Bridge St - FS"
"7411",22494,"Roosevelt Blvd & Hartel Av"
"7412",22495,"Roosevelt Blvd & Ryan Av"
"7413",22496,"Tacony St & Fraley St"
"7414",22498,"Roosevelt Blvd & Rhawn St"
"7415",22499,"Roosevelt Blvd & Stanwood St"
"7416",22500,"Tacony St & Carver St"
"7417",22501,"Tacony St & Van Kirk St"
"7418",22502,"Tacony St & Comly St - MBFS"
"7419",22503,"Roosevelt Blvd & Strahle St - FS"
"7420",22504,"Tacony St & Devereux St - FS"
"7421",22505,"Tacony St & Robbins Av"
"7422",22508,"Milnor St & Levick St"
"7423",22509,"Roosevelt Blvd & Winchester Av"
"7424",22510,"State Rd & Elbridge St - FS"
"7425",22511,"Roosevelt Blvd & Woodward St"
"7426",22513,"Roosevelt Blvd & Welsh Rd"
"7427",22514,"State Rd & Magee Av - FS"
"7428",22515,"Roosevelt Blvd & Goodnaw St"
"7429",22516,"State Rd & Unruh Av"
"7430",22517,"Roosevelt Blvd & Michener Av"
"7431",22519,"State Rd & Knorr St"
"7432",22520,"Roosevelt Blvd & Fulmer St"
"7433",22521,"Roosevelt Blvd & Lott St"
"7434",22522,"Roosevelt Blvd & Bowler St - FS"
"7435",22524,"Roosevelt Blvd & Conwell Av"
"7436",22525,"Roosevelt Blvd & Red Lion Rd"
"7437",22526,"Roosevelt Blvd & Tomlinson Rd"
"7438",22527,"State Rd & Milnor St"
"7439",22528,"State Rd & Friendship St"
"7440",22529,"State Rd & Wellington St"
"7441",22530,"State Rd & Cottman Av"
"7442",22531,"Cottman Av & Keystone St"
"7443",22532,"Cottman Av & Edmund St"
"7444",22533,"Torresdale Av & Bleigh Av"
"7445",22534,"Torresdale Av & Shelmire Av"
"7446",22536,"Torresdale Av & Sheffield Av"
"7447",22537,"Roosevelt Blvd & Haldeman Av"
"7448",22538,"Roosevelt Blvd & Plaza Dr"
"7449",22539,"Roosevelt Blvd & Bennett Rd"
"7450",22540,"Torresdale Av & Hartel Av"
"7451",22541,"Torresdale Av & Decatur St"
"7452",22542,"Torresdale Av & Rhawn St"
"7453",22543,"Rhawn St & Tulip St"
"7454",22546,"Comly Rd & Thornton Rd"
"7455",22547,"Comly Rd & Decatur Rd - FS"
"7456",22548,"State Rd & Rhawn Corrections - 1 MBFS"
"7457",22549,"Decatur Rd & Darnell Rd - FS"
"7458",22551,"State Rd & Rhawn Corrections - 2 MBFS"
"7459",22552,"Drummond Rd & Red Lion Rd - MBNS"
"7460",22553,"Drummond Rd & Red Lion Rd"
"7461",22554,"State Rd & Ashburner St - MBNS"
"7462",22555,"State Rd & Ashburner St"
"7463",22556,"State Rd & Pennypack St"
"7464",22557,"State Rd & Arendell Av"
"7465",22558,"State Rd & Delaire Rd - FS"
"7466",22559,"State Rd & Convent Ln"
"7467",22560,"State Rd & Fitler St"
"7468",22561,"Grant Av & State Rd - FS"
"7469",22562,"Grant Av & Torresdale Av"
"7470",22563,"Morrell Av & Crestmont Av - MBNS"
"7471",22564,"Morrell Av & Crown Av"
"7472",22565,"Morrell Av & Morrell Cir"
"7473",22566,"Morrell Av & Crown Av"
"7474",22567,"Morrell Av & Ashfield Ln"
"7475",22568,"Morrell Av & Keswick Rd"
"7476",22569,"Keswick Rd & Ashfield Ln"
"7477",22570,"Keswick Rd & Red Lion Rd"
"7478",22571,"Red Lion Rd & Waldemire Rd"
"7479",22572,"Red Lion Rd & Knights Rd"
"7480",22573,"Spruce St & 36th St"
"7481",22575,"Knights Rd & Ellicott Rd"
"7482",22576,"Knights Rd & Dundee Av"
"7483",22577,"Knights Rd & Dorchester Rd - MBFS"
"7484",22578,"Knights Rd & Chalfont Dr"
"7485",22579,"Knights Rd & Patrician Dr"
"7486",22581,"Knights Rd & Fairdale Rd"
"7487",22582,"Knights Rd & Woodhaven Rd"
"7488",22583,"Knights Rd & Woodhaven Rd - FS"
"7489",22584,"Knights Rd & Nanton Dr"
"7490",22585,"Franklin Mills & Design Center Dr"
"7491",22586,"Franklin Mills & Design Center Dr"
"7492",22587,"Academy Rd & Biscayne Dr - FS"
"7493",22588,"Academy Rd & Bandon Dr"
"7494",22589,"Academy Rd & Nanton Dr"
"7495",22590,"Academy Rd & Medford Rd"
"7496",22592,"Byberry Rd & Medford Rd"
